,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1147,775204100022187,197548142,2459729.9774339567,59729.4814236,18.4226437,0.0359392166,0,zr,24.7765634,52.760316,0.851000011,0.00400000019,20220530481412,775,0x4,0x1,19.3099995,26.1829071,0.0261999965,0.0985817835,1.55551697e-05,30,1.98800004,1
1148,775204100022187,197647209,2459730.968135566,59730.4720949,18.5621796,0.0392435938,0,zr,24.776647,52.7603306,0.615999997,0.0520000011,20220531472072,775,0x4,0x1,20.3999996,26.122303,0.0199958533,0.0963244811,9.1492484e-06,30,2.06900001,1
1149,775204100022187,197647449,2459730.970531443,59730.4744907,18.5442371,0.0387958214,0,zr,24.7766525,52.7603588,0.344999999,0.0359999985,20220531474468,775,0x4,0x1,20.2900009,26.1304359,0.0212433934,0.0911510736,1.02370132e-05,30,2.03900003,1
1150,775204100022187,197647688,2459730.9729274176,59730.4768866,18.4966068,0.0376405492,0,zr,24.7766882,52.7603278,1.26100004,-0.0399999991,20220531476863,775,0x4,0x1,20.0100002,26.15979,0.0239514317,0.0934272259,1.29436185e-05,30,2.00999999,1
1151,775204100022187,197647927,2459730.975311694,59730.4792708,18.5553322,0.039071884,0,zr,24.776696,52.7603504,0.751999974,0.104000002,20220531479259,775,0x4,0x1,19.8899994,26.1595383,0.0217787046,0.0881149471,1.08389368e-05,30,1.98099995,1
1152,775204100022187,197648166,2459730.9777076724,59730.4816667,18.4830265,0.0373198576,0,zr,24.7766463,52.7603386,0.467000008,-0.057,20220531481655,775,0x4,0x1,19.5900002,26.1611862,0.0253352039,0.0979987755,1.47319734e-05,30,1.954,1
1153,775204100022187,197747108,2459731.9671604154,59731.471088,18.5218506,0.0382468663,0,zr,24.7765831,52.7603888,0.809000015,0.00300000003,20220601471076,775,0x4,0x1,19.9899998,26.1576443,0.0268367361,0.0882444084,1.66178925e-05,30,2.04699993,1
1154,775204100022187,197747348,2459731.9695562925,59731.4734838,18.5091209,0.037939433,0,zr,24.7765756,52.7603143,0.541999996,-0.0170000009,20220601473461,775,0x4,0x1,19.7199993,26.1599293,0.03903047,0.0983744264,3.45892659e-05,30,2.01799989,1
1155,775204100022187,197747587,2459731.971952168,59731.4758796,18.4307709,0.0361207947,0,zr,24.776674,52.7603021,0.433999985,-0.00200000009,20220601475856,775,0x4,0x1,19.7099991,26.1555443,0.0267218892,0.0921644792,1.6420061e-05,30,1.98899996,1
1156,775204100022187,197747827,2459731.9743481423,59731.4782755,18.4814396,0.0372826084,0,zr,24.7766909,52.7601689,0.50999999,-0.0370000005,20220601478252,775,0x4,0x1,19.5,26.1722355,0.029439399,0.102364399,1.979847e-05,30,1.96200001,1
1157,775204100022187,197748065,2459731.9767324226,59731.4806597,18.403614,0.0355190523,0,zr,24.776674,52.7601802,0.716000021,-0.00400000019,20220601480648,775,0x4,0x1,19.4599991,26.1633759,0.0279796124,0.0823853537,1.80249408e-05,30,1.93499994,1
1158,775204100022187,197847030,2459732.966406228,59732.4703009,18.4910469,0.0375087932,0,zr,24.7766125,52.7602232,0.933000028,-0.0610000007,20220602470289,775,0x4,0x1,20.2399998,26.1096954,0.0237942245,0.096552372,1.28642969e-05,30,2.023,1
1159,775204100022187,197847228,2459732.9683854943,59732.4722801,18.5143356,0.0380649641,0,zr,24.776692,52.7602757,0.885999978,0.00999999978,20220602472211,775,0x4,0x1,20.2000008,26.1110077,0.0238580238,0.0913383514,1.30072922e-05,30,2.0,1
1160,775204100022187,197847469,2459732.9708045786,59732.4746991,18.4945297,0.0375912338,0,zr,24.77666,52.7602675,0.901000023,0.0130000003,20220602474630,775,0x4,0x1,20.2199993,26.0911846,0.0247665644,0.0939061418,1.39359117e-05,30,1.97099996,1
1161,775204100022187,197847712,2459732.9732351624,59732.4771296,18.5043335,0.0378246978,0,zr,24.7766542,52.7602876,0.893000007,-0.0390000008,20220602477049,775,0x4,0x1,20.1000004,26.0959873,0.0277108811,0.0894360766,1.74362103e-05,30,1.94400001,1
1162,775204100022187,197847954,2459732.9756542416,59732.4795486,18.4227562,0.0359417126,0,zr,24.7766977,52.760215,0.63499999,-0.0599999987,20220602479479,775,0x4,0x1,19.8600006,26.0983734,0.0291421302,0.0883662179,1.90919582e-05,30,1.91700006,1
1163,775204100022187,197947116,2459733.9673084617,59733.471169,18.5136738,0.0380489826,0,zr,24.7766672,52.7602954,1.40400004,-0.00899999961,20220603471157,775,0x4,0x1,20.4400005,26.1202526,0.0190885887,0.0992733166,8.27917938e-06,30,1.98000002,1
1164,775204100022187,197947358,2459733.9697275474,59733.473588,18.4193535,0.0358660631,0,zr,24.7766456,52.7602731,0.629999995,-0.00700000022,20220603473519,775,0x4,0x1,20.3099995,26.1248722,0.0214562863,0.0982590243,1.04880382e-05,30,1.95299995,1
1165,775204100022187,197947601,2459733.972158132,59733.4760185,18.5566368,0.0391045101,0,zr,24.776669,52.7602393,0.50999999,-0.0729999989,20220603475949,775,0x4,0x1,20.1599998,26.1012516,0.0219989531,0.104104005,1.10086976e-05,30,1.926,1
1166,775204100022187,197947844,2459733.97458882,59733.4784491,18.3924313,0.0352753922,0,zr,24.7766373,52.7602768,0.76700002,-0.0689999983,20220603478380,775,0x4,0x1,20.3099995,26.1219349,0.0195920281,0.0925128534,8.80560128e-06,30,1.89900005,1
1167,775204100022187,198945928,2459743.9558233563,59743.4592824,18.5572605,0.0391201489,0,zr,24.7766901,52.760315,0.367000014,0.00800000038,20220613459271,775,0x4,0x1,19.5100002,26.213419,0.0249003321,0.0890992582,1.39116164e-05,30,1.81700003,1
1168,775204100022187,198946125,2459743.957791045,59743.46125,18.4265842,0.0360270888,0,zr,24.7767448,52.7603169,0.523999989,-0.050999999,20220613461238,775,0x4,0x1,19.5300007,26.2126808,0.0242191553,0.0896492004,1.33233043e-05,30,1.79799998,1
1169,775204100022187,198946321,2459743.959758743,59743.4632176,18.4982777,0.0376802497,0,zr,24.7766324,52.7604364,0.316000015,-0.00400000019,20220613463206,775,0x4,0x1,19.4899998,26.2184067,0.0258147009,0.0865134299,1.51259928e-05,30,1.77999997,1
1170,775204100022187,198946518,2459743.961726426,59743.4651852,18.4925098,0.0375433974,0,zr,24.7767509,52.7602798,0.720000029,-0.0,20220613465174,775,0x4,0x1,19.5200005,26.2226448,0.0239789542,0.083646372,1.30693816e-05,30,1.76199996,1
1171,775204100022187,198946715,2459743.9636941184,59743.4671528,18.549078,0.0389159508,0,zr,24.7767491,52.760376,1.79100001,-0.108000003,20220613467153,775,0x4,0x1,19.7199993,26.2292442,0.0219176915,0.0885538608,1.10650908e-05,30,1.74399996,1
1172,775204100022187,199046074,2459744.957327739,59744.4607407,18.5382004,0.0386467315,0,zr,24.7766006,52.760331,0.48300001,0.00300000003,20220614460729,775,0x4,0x1,19.5300007,26.2356472,0.0260678791,0.0895690471,1.5279069e-05,30,1.778,1
1173,775204100022187,199046270,2459744.9592954274,59744.4627083,18.6231499,0.0408183821,0,zr,24.7767012,52.7603547,0.529999971,0.0320000015,20220614462708,775,0x4,0x1,19.3199997,26.2426491,0.0252013486,0.0843840539,1.43195675e-05,30,1.75999999,1
1174,775204100022187,199046467,2459744.96126312,59744.4646759,18.3040619,0.0334321558,0,zr,24.7767165,52.7603556,0.852999985,-0.0970000029,20220614464676,775,0x4,0x1,19.3199997,26.2443695,0.0253419019,0.0857004672,1.42283325e-05,30,1.74199998,1
1175,775204100022187,199046665,2459744.963242419,59744.4666551,18.3697586,0.0347887017,0,zr,24.7765707,52.7602938,0.317000002,0.0680000037,20220614466644,775,0x4,0x1,19.2000008,26.2350979,0.0312934332,0.0828755721,2.16954995e-05,30,1.72500002,1
1176,775204100022187,199046862,2459744.9652101025,59744.4686227,18.4266243,0.036027994,0,zr,24.7767487,52.7602363,0.842000008,-0.0189999994,20220614468623,775,0x4,0x1,19.2700005,26.2370243,0.0328493752,0.0951417238,2.4763709e-05,30,1.70799994,1
1177,775204100022187,201839597,2459772.894199411,59772.3959722,18.5241013,0.0383015722,0,zr,24.7766199,52.7602593,0.407000005,0.00400000019,20220712395961,775,0x4,0x1,20.1900005,26.1516571,0.021593228,0.0921093598,1.06620428e-05,30,1.67700005,1
1178,775204100022187,201844780,2459772.9460317018,59772.4478009,18.4780331,0.0372028872,0,zr,24.7767278,52.7602387,0.495999992,-0.00999999978,20220712447789,775,0x4,0x1,20.1800003,26.1458054,0.024968015,0.0931994244,1.40516131e-05,30,1.36300004,1
1179,775204100022187,202040725,2459774.9056233703,59774.4072569,18.5180721,0.0381552428,0,zr,24.7766374,52.7602707,0.941999972,-0.0989999995,20220714407199,775,0x4,0x1,20.1200008,26.1270924,0.0260147378,0.0946041867,1.51428294e-05,30,1.55499995,1
1180,775204100022187,202046144,2459774.959817083,59774.4614468,18.5131569,0.0380365402,0,zr,24.7766677,52.7602619,0.497000009,0.0350000001,20220714461354,775,0x4,0x1,20.2700005,26.1757927,0.0215422865,0.0924629197,1.08515369e-05,30,1.28600001,1
1181,775204100022187,202443327,2459778.931926741,59778.4332755,18.4603443,0.0367926359,0,zr,24.7766386,52.7602968,0.55400002,-0.0209999997,20220718433275,775,0x4,0x1,20.6100006,26.1509552,0.0172014646,0.0905078948,6.93381071e-06,30,1.35500002,1
1182,775204100022187,202446190,2459778.960563008,59778.4619097,18.450222,0.0365607217,0,zr,24.776653,52.7602862,0.950999975,-0.0839999989,20220718461910,775,0x4,0x1,20.6499996,26.1559658,0.0183536932,0.0953013673,7.84456097e-06,30,1.24699998,1
1183,775204100022187,202946665,2459783.9656720934,59783.4666551,18.5032177,0.0377980284,0,zr,24.7766382,52.7602758,1.028,-0.00200000009,20220723466655,775,0x4,0x1,21.3500004,26.1853886,0.0241313428,0.093899101,1.34097781e-05,30,1.19500005,1
1184,775204100022187,203140707,2459785.906232152,59785.4070718,18.4685307,0.0369817242,0,zr,24.7766615,52.7603066,1.44700003,0.0430000015,20220725407014,775,0x4,0x1,21.3899994,26.1612034,0.0191625189,0.080165796,8.48909349e-06,30,1.38699996,1
1185,775204100022187,203340517,2459787.9044827507,59787.4051736,18.4958191,0.0376218371,0,zr,24.7766529,52.7602918,0.936999977,0.0839999989,20220727405058,775,0x4,0x1,21.3600006,26.162714,0.0183572508,0.0871874988,7.69663984e-06,30,1.37,1
1186,775204100022187,203938883,2459793.88859094,59793.388831,18.2804489,0.0329635181,32768,zr,24.7767012,52.760286,1.06599998,0.0170000009,20220802388819,775,0x4,0x1,20.3099995,25.3353004,0.258190334,-0.108176388,0.00151462376,30,1.37,1
1187,775204100022187,204446851,2459798.9686645274,59798.4685185,18.5065289,0.0378772654,0,zr,24.7766433,52.7602558,0.753000021,0.0250000004,20220807468472,775,0x4,0x1,21.0400009,26.1556911,0.0220216978,0.0895822942,1.10120463e-05,30,1.11399996,1
1188,775204100022187,204746797,2459801.96834867,59801.4679745,18.429615,0.0360949077,0,zr,24.7766369,52.7602561,0.930999994,0.0130000003,20220810467975,775,0x4,0x1,21.1599998,26.2470474,0.0203535128,0.0915778801,9.5478299e-06,30,1.10500002,1
1189,775204100022187,204941363,2459803.9141561855,59803.4136343,18.4480515,0.0365112536,0,zr,24.7766288,52.7602842,0.671999991,0.0160000008,20220812413519,775,0x4,0x1,20.6000004,26.2358532,0.0239440203,0.0770210102,1.3269897e-05,30,1.19099998,1
1190,775204100022187,205240523,2459806.9059797563,59806.4052315,18.439436,0.0363158509,0,zr,24.7766574,52.7602939,0.632000029,0.0149999997,20220815405220,775,0x4,0x1,20.7399998,26.2102718,0.025350688,0.0946793631,1.49707703e-05,30,1.19200003,1
1191,775204100022187,205444355,2459808.9444549354,59808.4435532,18.4505386,0.0365679562,0,zr,24.7766123,52.7602803,0.666000009,0.0439999998,20220817443507,775,0x4,0x1,20.9599991,26.2334442,0.0260762405,0.0870234296,1.57468803e-05,30,1.11099994,1
1192,775204100022187,205642863,2459810.9296846827,59810.4286343,18.4370461,0.0362619013,0,zr,24.7766483,52.7603106,0.700999975,0.0149999997,20220819428634,775,0x4,0x1,20.6299992,26.0890503,0.0250502508,0.100063607,1.44550704e-05,30,1.12399995,1
1193,775204100022187,205942584,2459813.927117861,59813.4258449,18.4864845,0.037401136,0,zr,24.7766458,52.7602799,1.29900002,-0.0680000037,20220822425845,775,0x4,0x1,21.0400009,26.1895523,0.0175135881,0.0908446386,7.03014757e-06,30,1.11600006,1
1194,775204100022187,206146511,2459815.966538552,59815.4651157,18.481308,0.0372795351,0,zr,24.7766512,52.7602467,1.76699996,0.135000005,20220824465104,775,0x4,0x1,21.2700005,26.1416531,0.0269127246,0.0904493108,1.64023659e-05,30,1.08000004,1
1195,775204100022187,206548996,2459819.9916794514,59819.4899653,18.4443741,0.0364276879,0,zr,24.776669,52.7602807,0.610000014,0.0460000001,20220828489954,775,0x4,0x1,21.3099995,26.1615219,0.0241052099,0.0890244618,1.33623416e-05,30,1.08200002,1
1196,775204100022187,206846408,2459822.966010457,59822.4640856,18.5155907,0.0380952395,0,zr,24.7766352,52.7602806,0.523999989,-0.0250000004,20220831464074,775,0x4,0x1,21.1800003,26.2568703,0.0188508648,0.0877447352,7.97357188e-06,30,1.07799995,1
1197,775204100022187,207038662,2459824.888679089,59824.3866204,18.4515114,0.0365901589,0,zr,24.7766402,52.7602142,1.20000005,0.0,20220902386620,775,0x4,0x1,21.2099991,26.0984173,0.0329588316,0.0957406387,2.55044888e-05,30,1.13,1
1198,775204100022187,207243265,2459826.934849384,59826.4326505,18.5369167,0.0386151224,0,zr,24.77668,52.7603101,0.722000003,-0.0199999996,20220904432639,775,0x4,0x1,21.0900002,26.0701504,0.0352502316,0.0917992368,2.85434326e-05,30,1.08000004,1
1199,775204100022187,208940523,2459843.9084835667,59843.4052315,18.435112,0.0362183414,0,zr,24.7766401,52.7602975,0.693000019,-0.00400000019,20220921405208,775,0x4,0x1,21.4699993,26.283926,0.0213064291,0.0875101313,1.03588918e-05,30,1.07700002,1
1200,775204100022187,209242151,2459846.924930925,59846.4215162,18.4676456,0.0369612016,0,zr,24.7766416,52.7602671,0.776000023,0.0700000003,20220924421470,775,0x4,0x1,21.1000004,26.2153568,0.0272855926,0.0836037919,1.67522303e-05,30,1.08500004,1
1201,775204100022187,209434271,2459848.846233744,59848.3427199,18.4703789,0.0370245911,0,zr,24.7766185,52.76027,0.700999975,-0.0370000005,20220926342674,775,0x4,0x1,21.3099995,26.2036934,0.0312711187,0.102604628,2.24781234e-05,30,1.102,1
1202,775204100022187,209631930,2459850.822917616,59850.3193056,18.4777279,0.037195757,0,zr,24.7766427,52.7602729,0.922999978,0.0350000001,20220928318831,775,0x4,0x1,21.2900009,26.1834812,0.0246953778,0.0884800032,1.3891562e-05,30,1.125,1
1203,775204100022187,209832439,2459852.8281056443,59852.3243981,18.4306698,0.0361185521,0,zr,24.7766419,52.7603147,0.546999991,0.0140000004,20220930324375,775,0x4,0x1,21.1700001,26.1937046,0.0190649405,0.0899577141,8.32738169e-06,30,1.11000001,1
1204,775204100022187,210035046,2459854.8542627967,59854.350463,18.4595642,0.0367746949,0,zr,24.7766389,52.7602986,1.72399998,0.166999996,20221002350463,775,0x4,0x1,21.5400009,26.171648,0.0285355318,0.0937038958,1.84526598e-05,30,1.08299994,1
1205,775204100022187,210234425,2459856.848145567,59856.3442593,18.5218124,0.0382459387,0,zr,24.7766296,52.7602724,1.33099997,0.064000003,20221004344259,775,0x4,0x1,21.2000008,26.2662659,0.0178933479,0.0910541415,7.40042742e-06,30,1.08299994,1
1206,775204100022187,210432586,2459858.829835972,59858.3258681,18.5275021,0.0383844189,0,zr,24.7766199,52.7602897,0.84799999,-0.074000001,20221006325868,775,0x4,0x1,20.9599991,26.2555923,0.021754723,0.0857292563,1.07665483e-05,30,1.09200001,1
1207,775204100022187,210641208,2459860.9161323127,59860.4120833,18.393364,0.0352956094,0,zr,24.7766628,52.7603009,0.430000007,-0.0240000002,20221008411944,775,0x4,0x1,20.3600006,26.1565704,0.0335584246,0.0957944766,2.5446021e-05,30,1.11199999,1
1208,775204100022187,210832559,2459862.8297093846,59862.3255903,18.4283543,0.03606667,0,zr,24.7765579,52.7602197,0.591000021,0.0399999991,20221010325590,775,0x4,0x1,19.9400005,26.2018604,0.0282790009,0.0855120644,1.78922692e-05,30,1.08500004,1
1209,775204100022187,211031857,2459864.822763908,59864.3185764,18.5002289,0.0377267115,0,zr,24.7766794,52.7602651,0.908999979,-0.00300000003,20221012318576,775,0x4,0x1,19.9200001,26.193594,0.0207215454,0.0860852897,9.84395501e-06,30,1.08500004,1
1210,775204100022187,211236780,2459866.8720538504,59866.3678009,18.4661713,0.0369270705,0,zr,24.7766031,52.760199,0.716000021,0.0460000001,20221014367778,775,0x4,0x1,19.9799995,26.231041,0.025843285,0.0893930271,1.51321719e-05,30,1.08599997,1
1211,775204100022187,211533149,2459869.8358316794,59869.3314931,18.4654198,0.0369097032,0,zr,24.7766416,52.7602866,0.907999992,0.0209999997,20221017331493,775,0x4,0x1,21.2000008,26.2209759,0.0243834816,0.0900546163,1.34940819e-05,30,1.07700002,1
1212,775204100022187,211730143,2459871.8058246807,59871.3014352,18.5413837,0.0387252457,0,zr,24.7766727,52.7603117,1.15799999,0.0659999996,20221019301412,775,0x4,0x1,20.7299995,26.2400017,0.0233899783,0.0909713358,1.22929396e-05,30,1.08399999,1
1213,775204100022187,212232300,2459876.827506233,59876.3230093,18.5554657,0.0390752219,0,zr,24.77661,52.7603153,0.771000028,0.0260000005,20221024322998,775,0x4,0x1,20.3600006,26.247633,0.0228701681,0.0853276253,1.17107138e-05,30,1.079,1
1214,775204100022187,212428312,2459878.787655003,59878.283125,18.4716263,0.0370535553,0,zr,24.7766198,52.7602758,0.524999976,0.0,20221026283090,775,0x4,0x1,21.0400009,26.1392441,0.0330775492,0.0984604284,2.47082116e-05,30,1.08399999,1
1215,775204100022187,212617996,2459880.684522447,59880.1799653,18.5595589,0.0391777642,0,zr,24.7766733,52.7602985,0.602999985,0.0399999991,20221028179954,775,0x4,0x1,20.4799995,26.2195339,0.021810364,0.0880214199,1.07571632e-05,30,1.25800002,1
1216,775204100022187,212824178,2459882.746363684,59882.2417824,18.4255104,0.0360031314,0,zr,24.7766363,52.7603161,0.414000005,0.00800000038,20221030241782,775,0x4,0x1,21.0799999,26.1424618,0.0236542411,0.0898769051,1.25573952e-05,30,1.11099994,1
1217,775204100022187,213433584,2459888.840464195,59888.3358449,18.458931,0.0367601439,32768,zr,24.7767014,52.760146,0.397000015,0.0419999994,20221105335648,775,0x4,0x1,19.4500008,25.9982452,0.0276484955,0.082963109,1.72082982e-05,30,1.11199999,1
1218,775204100022187,214122233,2459895.726940183,59895.222338,18.5220833,0.0382525064,0,zr,24.7766484,52.7602999,0.444000006,0.061999999,20221112222338,775,0x4,0x1,20.9799995,26.247427,0.028016774,0.0874495059,1.78984883e-05,30,1.09399998,1
1219,775204100022187,214322126,2459897.7258468666,59897.2212616,18.481966,0.0372949652,0,zr,24.7766646,52.7603169,1.08099997,-0.0390000008,20221114221262,775,0x4,0x1,20.9599991,26.2616463,0.0166020375,0.0849816427,6.29329998e-06,30,1.09000003,1
1220,775204100022187,214531091,2459899.8154762187,59899.3109144,18.7757854,0.0451438203,0,zr,24.7763495,52.7603268,0.446999997,0.328000009,20221116310914,775,0x4,0x1,19.0799999,26.2955647,0.0332553796,0.0723904148,2.54011829e-05,30,1.11899996,1
1221,775204100022187,214719775,2459901.702290243,59901.1977546,18.5433884,0.0387748145,32768,zr,24.7765269,52.7602789,0.845000029,-0.142000005,20221118197731,775,0x4,0x1,19.3899994,25.0837021,0.0307260174,0.0927117094,2.1320895e-05,30,1.102,1
1222,775204100022187,214929800,2459903.802510178,59903.2980093,18.4287682,0.0360759273,0,zr,24.7766116,52.7603188,1.12,-0.0780000016,20221120297963,775,0x4,0x1,20.8700008,26.223135,0.0175838973,0.0810728446,7.0284932e-06,30,1.11600006,1
1223,775204100022187,215125756,2459905.762032556,59905.2575694,18.3649521,0.0346867628,32768,zr,24.7765915,52.7603336,0.930999994,-0.0439999998,20221122257569,775,0x4,0x1,19.7600002,25.4554081,0.0500981696,0.0422990136,5.56626728e-05,30,1.08399999,1
1224,775204100022187,215318253,2459907.686955842,59907.1825347,18.5041103,0.0378193632,0,zr,24.7766136,52.7603121,0.975000024,0.0410000011,20221124182535,775,0x4,0x1,19.9099998,26.2592926,0.0293331966,0.0666294172,1.98696198e-05,30,1.10099995,1
1225,775204100022187,215617898,2459910.6833275803,59910.1789815,18.4810486,0.037273448,0,zr,24.7766284,52.7602961,0.230000004,0.0130000003,20221127178970,775,0x4,0x1,21.1499996,26.2920132,0.0151856095,0.0781676844,5.22907385e-06,30,1.09599996,1
1226,775204100022187,215925634,2459913.7605995457,59913.2563426,18.4858055,0.0373851657,0,zr,24.7766024,52.7603447,0.768999994,0.00999999978,20221130256343,775,0x4,0x1,20.3299999,26.2702827,0.0223337896,0.0808348283,1.13461183e-05,30,1.09899998,1
1227,775204100022187,216817978,2459922.6837124354,59922.1797801,18.480278,0.0372554064,0,zr,24.7766482,52.7603125,0.842000008,0.0189999994,20221209179780,775,0x4,0x1,20.4500008,26.2260036,0.0262690932,0.0915890038,1.57636532e-05,30,1.07799995,1
1228,775204100022187,217418458,2459928.6882447954,59928.1845833,18.5131702,0.0380368568,0,zr,24.7766285,52.7603183,0.888999999,0.0149999997,20221215184572,775,0x4,0x1,20.8799992,26.2177315,0.0189570654,0.0904499516,8.21006051e-06,30,1.079,1
1229,775204100022187,218030584,2459934.8091900595,59934.3058449,18.4355335,0.0362278409,0,zr,24.7765908,52.760312,0.882000029,-0.0599999987,20221221305764,775,0x4,0x1,20.8899994,26.2080936,0.0183609053,0.0869394839,7.64596007e-06,30,1.37300003,1
1230,775204100022187,218219545,2459936.6986912936,59936.1954514,18.3967361,0.0353689007,32768,zr,24.776657,52.7602928,1.27600002,0.0390000008,20221223195046,775,0x4,0x1,21.5,26.2819386,0.0317569077,0.0630830005,2.26647153e-05,30,1.10099995,1
1231,775204100022187,219726611,2459951.7683996186,59951.2661111,18.4482536,0.0365158617,0,zr,24.7765386,52.7603623,0.509000003,0.0199999996,20230107266088,775,0x4,0x1,19.3099995,26.2457809,0.0267718546,0.0871521756,1.63307541e-05,30,1.40499997,1
1232,775204100022187,220215384,2459956.655787361,59956.1538426,18.5843658,0.0398070179,32768,zr,24.7766183,52.7604301,0.727999985,0.00300000003,20230112153773,775,0x4,0x1,18.75,24.9520302,0.10399273,-0.0386351198,0.000241249043,30,1.11699998,1
1233,775204100022187,220416568,2459958.6674821493,59958.1656829,18.4495716,0.0365459062,0,zr,24.7766163,52.7603044,0.44600001,0.0219999999,20230114165671,775,0x4,0x1,21.0599995,26.244978,0.0182849355,0.0857977867,7.65869754e-06,30,1.14400005,1
1234,775204100022187,221217974,2459966.6809463133,59966.1797454,18.4739628,0.037107911,0,zr,24.7766228,52.7603367,0.888000011,0.0350000001,20230122179711,775,0x4,0x1,20.1900005,26.2795391,0.0189388804,0.0802566335,8.12357302e-06,30,1.22899997,1
1235,775204100022187,221419944,2459968.7004907527,59968.1994444,18.4711838,0.0370432734,0,zr,24.7765781,52.760329,1.01600003,-0.0450000018,20230124199444,775,0x4,0x1,20.1800003,26.2660084,0.021895187,0.0891743153,1.09103457e-05,30,1.31500006,1
1236,775204100022187,221620239,2459970.7032878003,59970.2023958,18.4485283,0.0365221128,0,zr,24.7765185,52.7603084,0.833999991,-0.0109999999,20230126202396,775,0x4,0x1,19.6700001,26.2662296,0.0228046384,0.0831938088,1.17376576e-05,30,1.35000002,1
1237,775204100022187,221820336,2459972.704105041,59972.2033681,18.4535294,0.0366362855,0,zr,24.7765713,52.7603482,0.815999985,0.0270000007,20230128203368,775,0x4,0x1,20.1900005,26.2750874,0.0212415885,0.085273616,1.02805179e-05,30,1.37899995,1
1238,775204100022187,222624215,2459980.742261932,59980.2421528,18.4536438,0.0366389081,0,zr,24.7766084,52.7602985,0.657000005,0.0219999999,20230205242153,775,0x4,0x1,20.2299995,26.2061577,0.0284049623,0.0862811878,1.83740358e-05,30,1.78400004,1
1239,775204100022187,222915790,2459983.657786298,59983.1579051,18.5328293,0.0385147259,0,zr,24.7766787,52.7602865,0.602999985,-0.00499999989,20230208157894,775,0x4,0x1,19.9099998,26.1144543,0.022433674,0.0766429156,1.15316616e-05,30,1.31299996,1
1240,775204100022187,223115866,2459985.6583941285,59985.158669,18.5065041,0.0378766619,0,zr,24.7763989,52.7602866,0.79400003,0.0579999983,20230210158669,775,0x4,0x1,19.7000008,26.2601395,0.0236937366,0.0891017616,1.26452214e-05,30,1.33899999,1
1241,775204100022187,223322599,2459987.725559809,59987.2259954,18.5994034,0.0401951335,0,zr,24.7765747,52.7603914,0.70599997,-0.0649999976,20230212225949,775,0x4,0x1,20.1700001,26.1891613,0.0197290163,0.085098438,8.92874414e-06,30,1.81200004,1
1242,775204100022187,223915826,2459993.657372271,59993.1582639,18.5641327,0.0392927453,32768,zr,24.7766954,52.7603787,0.648000002,-0.0500000007,20230218158218,775,0x4,0x1,19.1599998,25.6849365,0.0319944993,0.0853191391,2.29745092e-05,30,1.44099998,1
1243,775204100022187,233847634,2460092.9722883254,60092.4763426,18.521553,0.0382396281,0,zr,24.7766864,52.7603752,0.822000027,0.0299999993,20230528476343,775,0x4,0x1,20.25,26.0667286,0.0267620273,0.093261309,1.61858352e-05,30,2.13000011,1
1244,775204100022187,233847875,2460092.9746957948,60092.47875,18.5545464,0.039052248,0,zr,24.7766243,52.7603601,0.824000001,0.00800000038,20230528478738,775,0x4,0x1,19.8999996,26.091732,0.029424144,0.088044472,2.01230832e-05,30,2.09800005,1
1245,775204100022187,233848114,2460092.977091663,60092.4811458,18.4614716,0.0368185975,0,zr,24.7766044,52.7603613,0.479000002,-0.0320000015,20230528481146,775,0x4,0x1,19.8600006,26.0835991,0.0258060042,0.0994167849,1.51964823e-05,30,2.06699991,1
1246,775204100022187,233848354,2460092.979487628,60092.4835417,18.4059219,0.035569638,0,zr,24.7766242,52.7603066,0.59799999,-0.0419999994,20230528483542,775,0x4,0x1,19.6700001,26.0820103,0.026112169,0.0979196876,1.57243885e-05,30,2.03699994,1
1247,775204100022187,233947311,2460093.969086962,60093.4731134,18.5135574,0.0380461961,0,zr,24.7767218,52.7603398,0.535000026,-0.00100000005,20230529473056,775,0x4,0x1,20.2600002,26.0318222,0.0211462937,0.0936714187,1.02593267e-05,30,2.13700008,1
1248,775204100022187,233947547,2460093.971448133,60093.4754745,18.4789295,0.0372238494,0,zr,24.7766572,52.760336,0.944000006,0.00400000019,20230529475463,775,0x4,0x1,20.5200005,26.0641861,0.0183925461,0.0965724066,7.70273891e-06,30,2.10500002,1
1249,775204100022187,233947784,2460093.9738209,60093.4778472,18.4659958,0.0369230174,0,zr,24.7766701,52.7602727,1.13499999,-0.101000004,20230529477836,775,0x4,0x1,20.2000008,26.0512371,0.0225828066,0.0912835076,1.17047393e-05,30,2.07399988,1
1250,775204100022187,233948021,2460093.97619367,60093.4802199,18.4630642,0.0368553102,0,zr,24.7766826,52.7603168,0.977999985,0.0179999992,20230529480208,775,0x4,0x1,19.9200001,26.0723133,0.0222948119,0.0946893692,1.13726119e-05,30,2.04399991,1
1251,775204100022187,233948259,2460093.9785664426,60093.4825926,18.289114,0.0331343561,0,zr,24.776658,52.760341,1.08800006,-0.0909999982,20230529482569,775,0x4,0x1,19.7399998,26.0542297,0.0236632526,0.0916916132,1.27806725e-05,30,2.0150001,1
